id,barcode,name,spec,unit,price,brand,supplier,made_in,discount,inventory,expiration_data,product_location
5596,6927006113289,百雀羚保湿护手霜80g+防冻防裂膏40g,80g+40g,瓶,14.8,百雀羚,上海百雀羚日用化学有限公司,上海,1.0,26,2026-11-13,C
5597,6927006113050,百雀羚绿茶活肤清润精华霜,40g,瓶,3.5,百雀羚,上海百雀羚日用化学有限公司,上海,1.0,22,2026-09-18,E
5598,6926979720043,天池碧绿茶,200g,袋,22.4,幺腾,云龙县腾龙茶叶有限责任公司,云龙,1.0,45,2027-06-06,A
5599,6927006113227,百雀羚护肤脂,41.5g,盒,15.0,百雀羚,上海百雀羚日用化学有限公司,上海,1.0,39,2026-09-02,H
5600,6927036811209,云门全汁葡萄酒,750mL/瓶,瓶,29.7,云门庄园葡萄酒业有限公司,青州市云门庄园葡萄酒业有限公司,山东,1.0,49,2026-09-27,H
5601,6927006113265,百雀羚止痒润肤露(清爽型)200g,200g,瓶,12.9,百雀羚,上海百雀羚日用化学有限公司,上海,1.0,46,2026-10-12,H
5602,6927051168029,旭光美宇真空杯,300,个,5.6,旭光,永康市新多杯业有限公司,永康,1.0,23,2026-09-22,C
5603,6927006113388,百雀羚凡士林保湿润肤霜,60g,瓶,8.5,百雀羚,上海百雀羚日用化学有限公司,上海,1.0,41,2027-01-15,C
5604,6927040500083,白胡椒粉,30g/瓶,瓶,9.9,峪林,淄博市淄川峪林调味食品厂,淄川,0.8,39,2027-04-22,E
5605,6927040500113,花椒,35g/袋,袋,7.9,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,36,2026-10-03,B
5606,6927051167923,旭光深色美帆真空杯,360,个,3.8,旭光,永康市新多杯业有限公司,362,1.0,38,2027-05-20,B
5607,6927040500120,调味料 峪林花椒粉调味料30g,30g,袋,7.5,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,21,2027-02-20,A
5608,6927040503091,孜然粉,35g/袋,袋,4.2,峪林,淄博市淄川峪林调味食品厂,淄博,0.9,46,2027-08-03,D
5609,6926991125130,红叶电动车雨披513,26*26*5,套,28.0,红叶,浙江红叶制伞有限公司,浙江,1.0,33,2027-06-27,E
5610,6927026464101,华友源男沙滩裤,50*36,条,16.8,华友源,武汉华友源针织厂,武汉,0.8,43,2027-02-21,G
5611,6927006113036,百雀羚清润保湿霜（草本润泽）,40g,瓶,8.2,百雀羚,上海百雀羚日用化学有限公司,上海,1.0,22,2027-07-02,C
5612,6927026464118,华友源中长沙滩裤,55*62,条,24.9,华友源,武汉华友源针织厂,武汉,1.0,47,2026-12-09,F
5613,6927006117041,145g百雀羚默默无蚊花露水-金银花,145ml,瓶,12.9,百雀羚,上海百雀羚日用化学有限公司,上海,1.0,44,2027-04-23,G
5614,6927051167763,旭光纳米圆柱真空杯,360,个,5.4,旭光,永康市新多杯业有限公司,362,0.8,20,2027-04-28,G
5615,6927062300609,亮晶晶香柔衣物柔顺剂（薰衣草香）,1千克/瓶,瓶,13.2,亮晶晶,中山市妙洁精细化工有限公司,广东,0.9,27,2027-01-23,E
5616,6927051168036,旭光美宇真空杯,360,个,5.6,旭光,永康市新多杯业有限公司,浙江,1.0,50,2027-04-29,D
5617,6927069100011,环美150个特大号35*45**150个/卷*40卷/箱,35*45**150个/卷*40卷/箱,个,10.5,仲盛塑料,珠海市仲盛塑料制品有限公司,珠海,1.0,30,2027-06-25,C
5618,6927034990036,时尚组合庭扫,36*1,个,8.0,顺大家品,管氏家居用品有限公司,浙江金威龙,1.0,37,2026-10-15,C
5619,6927006113142,小百羚润肤露,120ml,瓶,7.8,小百羚,上海百雀羚日用化学有限公司,上海,1.0,22,2027-08-06,C
5620,6927034990555,豪华大号门垫,36*1,块,48.0,顺大家品,管氏家居用品有限公司,台州,1.0,48,2026-09-09,G
5621,6927034900271,好帮手家用洗窗刷,36*1,个,29.3,顺大家品,管氏家居用品有限公司,台州,1.0,33,2026-09-27,A
5622,6927051167695,旭光美帆真空杯,360,个,5.4,旭光,永康市新多杯业有限公司,362,1.0,24,2027-06-06,E
5623,6927006117096,百雀羚驱蚊花露水(100ml),100ml,瓶,9.8,百雀羚,上海百雀羚日用化学有限公司,上海,0.9,26,2026-12-19,B
5624,6927040500045,辣椒粉,30g/瓶,瓶,287.0,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,27,2026-11-10,D
5625,6927051167800,旭光方棱真空杯,450,个,5.6,旭光,永康市新多杯业有限公司,浙江,1.0,26,2027-03-07,G
5626,6927036810936,皇家威士葡萄酒,750mL/瓶,瓶,20.5,云门庄园葡萄酒业有限公司,青州市云门庄园葡萄酒业有限公司,山东,1.0,26,2027-02-15,B
5627,6927051168685,旭光高真空3号旅行壶,930ml,个,3.1,旭光,永康市新多杯业有限公司,362,1.0,24,2027-06-22,H
5628,6927051178097,旭光新子弹头真空杯,350,只,69.0,旭光,永康市新多杯业有限公司,浙江,1.0,38,2026-12-23,C
5629,6927062300685,亮晶晶洁厕灵,500克/瓶,瓶,3.9,亮晶晶,中山市妙洁精细化工有限公司,广东,1.0,30,2027-08-03,F
5630,6927062300722,亮晶晶丝毛净,400克+100克每瓶,瓶,12.5,亮晶晶,中山市妙洁精细化工有限公司,广东,1.0,32,2027-05-23,D
5631,6927040503022,调味料 峪林包子饺子调料35g,35g,袋,3.5,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,42,2026-10-14,H
5632,6927034900264,好帮手家用洗窗刷,36*1,个,29.0,顺大家品,管氏家居用品有限公司,台州,0.9,29,2027-02-19,D
5633,6927034990548,豪华中号门垫,36*1,块,37.8,顺大家品,管氏家居用品有限公司,台州,1.0,44,2027-03-21,F
5634,6927036810950,云门庄园系列珍藏干红葡萄酒,750mL/瓶,瓶,30.8,云门庄园葡萄酒业有限公司,青州市云门庄园葡萄酒业有限公司,山东,1.0,38,2027-09-01,A
5635,6927061408061,475ml55度三星二锅头,450ML,支,3.0,金堰,湛江京都三星酒业有限公司,59,1.0,39,2026-09-23,C
5636,6927051168951,旭光美帆保温杯,360,个,5.9,旭光,永康市新多杯业有限公司,浙江,1.0,50,2027-01-13,H
5637,6927040500144,干辣椒,35g/袋,袋,2.9,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,41,2027-03-29,A
5638,6927051167671,旭光带表随手真空杯,360,个,5.4,旭光,永康市新多杯业有限公司,362,1.0,26,2026-11-17,C
5639,6927110300018,亿养纯磨核桃240ml,240ml,听,10.8,亿养,河北绿宝露食品有限责任公司,厦门,1.0,42,2027-07-13,D
5640,6927100167096,印花防滑垫,40X60CM,条,8.8,新潮月亮,宁波明兴装饰织造有限公司,宁波,1.0,37,2027-07-26,A
5641,6927034990746,普通长方70菜罩,36*1,个,7.6,顺大家品,管氏家居用品有限公司,浙江,1.0,27,2027-05-17,B
5642,6927062300739,亮晶晶彩漂,600g/瓶,瓶,14.2,亮晶晶,中山市妙洁精细化工有限公司,广东,1.0,30,2026-10-06,H
5643,6927123550479,高粱酒(泡菜專用),50度,坛,63.5,高粱酒,雅安市川贡酒业有限公司,四川,1.0,25,2027-04-06,C
5644,6927120900451,万家欢虾子面420g,420g/包,包,11.8,万家欢,广州市万家欢食品有限公司,广州,0.9,46,2026-09-21,D
5645,6927034990708,精品65菜罩,36*1,个,6.9,顺大家品,管氏家居用品有限公司,浙江,1.0,28,2027-03-28,H
5646,6927040500069,五香粉,30g/瓶,袋,5.9,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,20,2027-04-26,G
5647,6927153000463,山静梅香银耳60g,60g,袋,10.8,山静梅香,广昌县腾达农副产品有限公司,江西,1.0,33,2026-11-12,A
5648,6927040500021,花椒粉,30g/瓶,瓶,6.6,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,44,2027-08-22,A
5649,6927036811674,鲜百纳原汁葡萄酒750ML,750mL/瓶,瓶,10.6,云门庄园葡萄酒业有限公司,青州市云门庄园葡萄酒业有限公司,山东,1.0,47,2026-12-28,H
5650,6927069666050,普通菜板,26*36*1.8,块,14.0,周字,浙江浙南竹木有限公司,浙江,1.0,43,2027-01-17,F
5651,6927051168760,旭光高真空1号旅行壶,580ml,个,38.0,旭光,永康市新多杯业有限公司,326,1.0,39,2027-04-15,C
5652,6927069100066,环美大号垃圾袋50个/卷*24卷/箱,50个/卷*24卷/箱,条,9.0,仲盛塑料,珠海市仲盛塑料制品有限公司,珠海,1.0,41,2026-10-10,B
5653,6927153000036,山静梅香龙口粉丝,包,包,12.5,山静梅香,广昌县腾达农副产品有限公司,广昌,0.8,29,2027-03-31,C
5654,6927035262859,香辣鱼调料,160g,袋,14.8,无品牌,成都联系中西餐食品研究所有限公司,280,1.0,28,2027-06-09,F
5655,6927040503015,调味料 峪林烧烤调料调味料35g,35g,袋,3.5,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,35,2027-05-17,G
5656,6927070700279,明目地黄丸,200s(浓缩丸),盒,7.0,新安江牌,黄山市天目药业有限公司,黄山,0.9,28,2027-05-23,H
5657,6927040500038,五香粉,35g,袋,4.2,峪林,淄博市淄川峪林调味食品厂,淄川,1.0,23,2027-08-13,B
5658,6927034900158,好帮手家用洗窗刷,36*1,个,11.7,顺大家品,管氏家居用品有限公司,台州,1.0,28,2027-07-14,E
5659,6927129300092,海尔仕佳女式内衣-,-,件,8.0,海尔仕,江阴市海尔仕佳服饰有限公司,上海,1.0,24,2027-04-13,B
5660,6927051176505,旭光绅士办公杯,500,个,6.2,旭光,永康市新多杯业有限公司,362,1.0,35,2026-10-24,F
5661,6927099400259,天然胶乳橡胶避孕套Natural rubber latex condom,3片,盒,17.0,杰士邦,武汉杰士邦卫生用品有限公司,武汉,1.0,49,2026-09-12,A
5662,6927168908204,液体胶,60瓶,瓶,1.5,天鹅腾飞,南昌天鹅文教用品厂,江西.南昌,1.0,50,2026-10-29,A
5663,6927050600056,全宗牌 嫩肉粉,200克,包,2.8,全宗,重庆两兄食品有限公司,93,1.0,45,2027-08-20,C
5664,6927105620039,男式短T,荧光黄[L],袋,4.5,ONE WAY,望唯(厦门)工贸有限公司,昆明,1.0,34,2027-01-24,E
5665,6927153000333,山静梅香精致龙口粉丝1000g,1000g,袋,5.9,山静梅香,广昌县腾达农副产品有限公司,广昌,1.0,27,2027-03-01,B
5666,6927138820178,雪驰黄冰葡萄酒,750ml,瓶,5.4,雪驰,通化中天酒业有限责任公司,通化,0.9,50,2027-03-10,G
5667,6927096510760,太粮碧玉米,2.0kg,包,52.0,/,东莞市太粮米业有限公司,广东,1.0,23,2027-04-10,F
5668,6927099400242,天然胶乳橡胶避孕套Natural rubber latex condom,3只,盒,11.0,杰士邦,武汉杰士邦卫生用品有限公司,武汉,1.0,30,2027-05-25,H
5669,6927111000535,福泰隆 星箭 调温电子电热锅 28cm,28,只,115.0,星箭,永康市星箭电器有限公司,浙江,1.0,35,2027-04-12,C
5670,6927129300047,海尔仕佳女式内衣-,-,件,26.0,海尔仕,江阴市海尔仕佳服饰有限公司,上海,1.0,42,2027-07-17,D
5671,6927111000511,26钢电子锅,26,只,9.9,星箭,永康市星箭电器有限公司,浙江,1.0,39,2027-04-04,G
5672,6927172720281,酱菜 咸菜 三丰可味笋丝雪菜454g,454g,袋,3.0,三丰可味,宁波市鄞州三丰可味食品有限公司,宁波,0.9,42,2027-08-15,E
5673,6927153000258,山静梅香龙口粉丝,300g,袋,7.9,山静梅香,广昌县腾达农副产品有限公司,江西,0.9,33,2027-04-03,A
5674,6927125000194,风鸣黑金刚紫砂砂锅34CM,34CM,只,10.0,风鸣,江阴市铝制品厂,江苏江阴,1.0,31,2027-01-06,C
5675,6927120900055,万家欢鲜鸡蛋面420g,420g/包,包,8.5,万家欢,广州市万家欢食品有限公司,广州,1.0,21,2026-12-31,G
5676,6927153000081,山静梅香香菇,100g,袋,19.7,山静梅香,广昌县腾达农副产品有限公司,江西,0.8,35,2027-08-19,D
5677,6927153000203,山静梅香腐竹,300g,袋,8.99,山静梅香,广昌县腾达农副产品有限公司,江西,1.0,39,2027-03-19,H
5678,6927153000449,山静梅香南方米粉200g,200g,袋,9.0,山静梅香,广昌县腾达农副产品有限公司,江西,1.0,49,2027-01-14,C
5679,6927236300053,润扬小磨麻油瓶410ML*12,410ML*12,瓶,11.9,富春,邗江区爱心壹加壹食品厂,扬州,1.0,23,2026-09-10,A
5680,6927120900024,万家欢淮山莲子面420g,420g/包,包,10.8,万家欢,广州市万家欢食品有限公司,广州,0.9,32,2027-04-14,F
5681,6927153000326,山静梅香甲级黑木耳,180g,袋,30.9,山静梅香,广昌县腾达农副产品有限公司,广昌,1.0,21,2027-06-02,D
5682,6927153000128,山静梅香压缩木耳268g,268g,袋,28.9,山静梅香,广昌县腾达农副产品有限公司,江西,1.0,47,2026-10-28,E
5683,6927175100639,老孙家波斯烤羊腿300g,300g,盒,21.9,老孙家,西安伊德香清真食品有限公司,西安,1.0,24,2027-08-22,G
5684,6927153000227,山静梅香红薯粉丝500g,500g,袋,16.4,山静梅香,广昌县腾达农副产品有限公司,江西,1.0,40,2027-03-01,G
5685,6927153000173,300g小生意红薯粉丝,袋,袋,10.0,山静梅香,广昌县腾达农副产品有限公司,江西,1.0,45,2027-04-30,D
5686,6927153000029,山静梅香龙口粉丝,400g,包,9.8,山静梅香,广昌县腾达农副产品有限公司,江西,1.0,24,2027-03-10,H
5687,6927267500316,AD钙营养葡萄糖,515克,瓶,13.0,安奇儿,江西绿欣生物制品有限公司,江西,1.0,20,2026-12-21,H
5688,6927319066746,飞豹樟脑防蛀球剂70g,80包/件,包,5.2,飞豹,浙江劲豹日化有限公司,上海,1.0,47,2027-01-28,B
5689,6927267500408,400gAD钙营养葡萄糖400克,400克,包,6.4,安奇儿,江西绿欣生物制品有限公司,江西,1.0,34,2027-07-17,C
5690,6927314500054,洪松松花无铅皮蛋,8枚,盒,16.9,洪松,益阳市洪松食品有限公司,556,1.0,35,2027-04-27,C
5691,6927380300367,魔术擦布601020*25CM,20*25CM,包,55.5,喜地洁,浙江好媳妇日用品有限公司,浙江义乌,1.0,26,2027-02-09,E
5692,6927319066623,劲豹洁厕粉厕所清洁剂瓶装 500g,30瓶/件,瓶,5.3,劲豹,浙江劲豹日化有限公司,上海,1.0,43,2027-09-13,F
5693,6927393800281,菜花香酸菜鱼佐料200g,200软包装袋,包,2.0,菜花香,四川菜花香食品有限公司,四川,0.9,31,2027-05-09,D
5694,6927344700066,梦思香胡辣汤粉,260g/袋,袋,2.9,梦思香,山东梦思香食品有限公司,莘县,0.9,22,2027-04-03,G
5695,6927372600116,四味珍层冰硼滴眼液,15毫升,支,10.0,珍视明,江西珍视明药业有限公司,江西,1.0,36,2026-12-08,H
5696,6927406100094,一品鲜糖醋蒜200g,200g,袋,13.4,一品顺,长春市一品鲜酱菜食品有限公司,长春,0.9,35,2027-04-10,C
5697,6927449900118,木糖醇型杏仁霜,600g/袋,包,16.8,津河,天津市北辰区津河藕粉制品厂,广东,1.0,43,2027-03-09,D
5698,6927435509608,樱花柔迪减肥茶(不分~盒~有)10177_1.6克*30,0,盒,20.0,樱花,常州开古茶叶食品有限公司,深圳,0.9,44,2026-12-02,F
5699,6927440401065,海南黄辣椒酱（香辣型）,100克/瓶,瓶,4.4,至盛行,海口海风堂食品有限公司,众宏,0.9,48,2027-02-10,C
5700,6927380300114,多彩衣架37CM,37CM,把,32.9,喜地洁,浙江好媳妇日用品有限公司,浙江义乌,1.0,40,2027-06-09,E
5701,6927380300299,风火轮1号旋转拖把DK-0029,31CM,只,145.0,喜地洁,浙江好媳妇日用品有限公司,15,1.0,27,2027-02-11,A
5702,6927406100186,一品鲜香辣大根,200g,袋,3.0,一品顺,长春市一品鲜酱菜食品有限公司,长春,1.0,40,2026-09-10,B
5703,6927451400194,13#汤煲,13#,个,50.5,嘉顺,江西嘉顺瓷业有限公司,23,1.0,38,2026-11-10,H
5704,6927449900088,红枣莲子野藕粉,600g/袋,袋,15.9,津河,天津市北辰区津河藕粉制品厂,天津,1.0,21,2026-11-04,B
5705,6927477900029,金榕新潮托杯架Y-002,Y-002,只,21.9,金榕,江门金榕家庭用品制造有限公司,广东,1.0,26,2027-01-25,C
5706,6927427300015,糖水枇杷罐头460克,460克,听,13.1,晨牌,浙江晨牌食品有限公司,浙江,0.9,26,2027-06-29,H
5707,6927460312235,八千里孜然味豆腐干,60克,袋,3.7,八千里,甘泉八千里食品有限责任公司,延安,0.9,40,2027-06-13,G
5708,6927435508298,阿里山红茶-,-,盒,18.8,阿里山,常州开古茶叶食品有限公司,杭州,1.0,32,2027-08-31,F
5709,6927435500063,开古醇正雲南红茶,盒,盒,6.0,开古,常州开古茶叶食品有限公司,云南,1.0,30,2026-09-20,H
5710,6927406100087,一品鲜冷面干条,500g,袋,8.0,一品升,长春市一品鲜酱菜食品有限公司,长春,1.0,45,2027-09-04,G
5711,6927451400019,13#焖煲+8#瓷煲,13#+8#,套,59.0,嘉顺,江西嘉顺瓷业有限公司,23,0.9,29,2027-07-23,B
5712,6927451400187,12#汤煲,12#,个,109.0,嘉顺,江西嘉顺瓷业有限公司,23,1.0,49,2027-03-22,F
5713,6927486000512,力体健纯正葡萄糖,445g,罐,15.2,力体健,深圳市炫旺科技有限公司,深圳,1.0,25,2026-12-10,D
5714,6927502638415,13*8正品,13*8,个,17.9,三创,福建省仙游县创信工艺有限公司,福建,1.0,32,2026-10-15,G
5715,6927451400248,嘉顺 14#0248焖烧煲2.3L/个,14#,个,58.0,嘉顺,江西嘉顺瓷业有限公司,江西,0.8,33,2027-05-04,C
5716,6927462200233,金锣王,100克,支,2.5,临沂金锣投资有限公司,临沂金锣投资有限公司,山东,0.8,26,2027-03-20,D
5717,6927486000024,力体健双歧因子葡萄糖（婴幼儿）,454g/罐,罐,26.9,力体健,深圳市炫旺科技有限公司,深圳,1.0,36,2027-04-03,C
5718,6927529909086,750ml速杀王精品气雾剂,750ml,瓶,16.0,九喜,湖南省九喜日化有限公司,25,1.0,35,2026-11-14,G
5719,6927452258121,新展夹柄网漏12.5cm,12.5cm,只,5.0,新展,揭阳市鸿顺不锈钢制品有限公司,69,1.0,40,2026-10-18,H
5720,6927486000048,力体健铁锌钙葡萄糖,454g,罐,26.9,力体健,深圳市炫旺科技有限公司,深圳,1.0,23,2026-10-27,E
5721,6927451400231,13#焖烧煲,13#,个,69.0,嘉顺,江西嘉顺瓷业有限公司,江西,1.0,24,2027-04-20,C
5722,6927553000469,正漆新款小木铲HS-0046,33.5*8.5,个,25.9,可人,福建何适家居有限公司,294,1.0,37,2026-09-15,E
5723,6927591101517,富瑞斯圣安娜红葡萄酒,1L,瓶,16.5,富瑞斯,烟台市富瑞斯酿酒有限公司,374,1.0,22,2026-09-26,F
5724,6927540500057,200g六六顺龙囗粉丝,200g/200g,袋,4.5,六六顺,山东六六顺食品有限公司,山东,1.0,38,2027-01-14,A
5725,6927538713063,鼻炎宁颗粒,15g*10袋,盒,10.0,侨星,福建省泉州罗裳山制药厂,福建泉州,1.0,47,2027-05-25,B
5726,6927540500026,500g六六顺龙囗粉丝,袋,袋,9.8,六六顺,山东六六顺食品有限公司,烟台,1.0,26,2027-09-14,C
5727,6927556900148,39%vol天赋柔和衡水老白干酒,500ml*4,瓶,128.0,衡水及图,河北衡水老白干酒业股份有限公司,河北,1.0,49,2027-08-16,B
5728,6927556901404,41度赢酒,250ml×2瓶×6盒,瓶,25.0,衡水及图,河北衡水老白干酒业股份有限公司,四川,1.0,32,2027-07-14,F
5729,6927591900011,营养奶片,100克/塑料袋 纸盒装,袋,12.0,鼎鑫,肇东市天龙乳业有限公司,广州,1.0,33,2027-03-17,F
5730,6927632166635,乡太佬金榜蹄名（猪蹄）,130克,包,21.1,乡太佬,苍南乡太佬食品有限公司,288,1.0,23,2027-08-24,G
5731,6927591900035,AD钙奶片,100克/塑料袋 纸盒装,包,12.0,鼎鑫,肇东市天龙乳业有限公司,黑龙江,1.0,48,2027-05-18,B
5732,6927589868859,味致奇500g红油豆瓣,500g,袋,37.85,味致奇,成都味致奇食品有限公司,四川,1.0,49,2027-08-17,E
5733,6927584201491,黑白柄大号纸卡刀2001-A,31.5*4.3cm,把,13.5,小师傅,阳江市阳东小师傅工贸有限公司,广东,1.0,50,2027-08-24,H
5734,6927584200159,9140厨房剪刀,210*80*1.8MM,把,5.9,小师傅,阳江市阳东小师傅工贸有限公司,广东阳江,0.9,42,2027-03-11,G
5735,6927577617186,桂花香糕,200g,包,7.0,绍兴市老百姓食品有限公司,绍兴市老百姓食品有限公司,浙江.绍兴,1.0,48,2027-04-09,A
5736,6927545600011,澡巾,17*13,个,33.6,名人,石家庄名人针织品有限公司,福州,1.0,33,2027-06-21,F
5737,6927628000134,上海老街青豆王130g/包,袋,袋,4.9,上海老街,上海老城厢食品有限公司,上海,0.9,46,2027-02-15,A
5738,6927594618500,QM-1850粘尘纸卷,0,个,18.9,清清美,浙江清清美家居用品有限公司,浙江,1.0,36,2027-05-02,G
5739,6927584200234,木柄厨刀,JMB-01/JMB-01,把,18.9,小师傅,阳江市阳东小师傅工贸有限公司,广东,0.9,38,2026-11-04,E
5740,6927630615586,北京烤鸭,800g,盒,31.2,智德,北京天宇金顺发食品有限公司,北京,1.0,45,2027-09-18,E
5741,6927552300201,蕃橙薄饼120g,120g,包,18.0,永康,东莞市永康食品有限公司,东莞,1.0,34,2026-12-26,A
5742,6927618708163,珠峰手掌护套0816,-,只,11.9,珠峰,扬州珠峰体育用品有限公司,江苏江都,0.9,25,2027-03-08,G
