id,name,spec,unit,price,brand,discount,inventory,expiration_data,product_location
6373,纯正生粉,300g,包,3.3,攀源,1.0,21,2027-02-13,C
6374,美庐臻铂婴儿配方奶粉,450克,听,45.5,美庐,1.0,36,2027-08-05,C
6375,尼美舒利片,20片,盒,15.0,灵泰,1.0,20,2027-04-23,H
6376,大坤鲜奶椰子糖150g,150g,包,3.5,大坤,0.8,24,2026-12-07,G
6377,清江-宝佳洁长条装135mm*120mm*3层/节,135mm*120mm*3层/节,瓶,19.7,清江‘清纯’系列产品,1.0,27,2027-02-01,B
6378,珊瑚癣净,250毫升,瓶,13.0,神奇,0.8,48,2027-01-28,H
6379,800ml润发玻璃直火壶,800ml/个,个,16.7,润发玻璃,1.0,49,2027-03-06,F
6380,味精,400g/包,袋,38.4,美国厨师,1.0,27,2027-05-23,E
6381,英吉利精品双面刀剃须刀,型号：8306L,个,10.0,英吉利,0.9,24,2026-12-17,F
6382,黑牛高钙豆奶粉350克,350克,袋,5.9,黑牛,1.0,30,2026-11-18,A
6383,香辣海带丝100,宏阳,袋,1.0,16.5,1.0,25,2027-06-04,D
6384,202S保温瓶,1.0升,个,10.76,乐狮,1.0,31,2027-06-17,H
6385,红糖295g,295g,袋,25.5,立峰,0.8,34,2027-09-19,C
6386,一品爽黑木耳,200g,袋,41.9,一品爽,1.0,32,2026-09-09,D
6387,一品爽银耳花,80克,袋,16.0,一品爽,1.0,28,2027-03-11,H
6388,一品爽东北黑木耳,168g,袋,27.3,一品爽,1.0,49,2027-03-28,H
6389,酱菜 咸菜 宏阳拉拉馋油辣芥丝128g,128g,袋,1.0,宏阳,1.0,27,2027-07-24,H
6390,16开双蓝复写纸,100张,盒,9.5,上海,1.0,35,2026-09-21,G
6391,经典30窖酒,1*5,盒,127.0,喜运,1.0,20,2027-02-20,E
6392,幺麻子藤椒油500ml,500ml,瓶,34.8,幺麻子,1.0,28,2027-07-19,D
6393,冷酸灵纳米牙刷1004,L刷头,支,11.5,纳美,1.0,30,2026-10-27,E
6394,1.3L钻石边按键咖啡瓶,1.3kg,只,36.8,乐狮,1.0,23,2027-01-07,H
6395,清清宝蜂蜜菊花晶（钙铁锌多种维生素）,5g/条*10条/小盒*3小盒/盒,瓶,18.0,华世强森,0.8,40,2027-04-11,F
6396,计算器,台,台,44.1,佳灵通,1.0,35,2027-02-15,F
6397,一品爽黄花菜,100g,袋,13.2,一品爽,1.0,35,2026-12-27,A
6398,糖水黄桃罐头,规格：550g、材制：玻璃瓶,瓶,16.5,蒙清,1.0,26,2027-01-03,H
6399,福运天下（50典藏）,"50%vol,500ml*2",盒,212.0,喜运,1.0,48,2027-05-19,G
6400,卤香鸡翅120克120克,120克,包,11.7,正尚,1.0,23,2027-08-19,H
6401,8开双蓝复写纸,25.5×37cm,盒,18.8,上海牌,1.0,21,2026-09-12,C
6402,葛四精品腊味礼盒,1500g,盒,14.1,葛四,1.0,48,2027-03-10,C
6403,大眼睛儿童抗皴灵 净含量35g,35g,盒,21.0,大眼睛,1.0,31,2027-03-22,F
6404,马大姐薄荷味硬质果糖100g,102g/袋,袋,5.28,马大姐,1.0,28,2027-09-07,A
6405,大眼睛儿童驱蚊液,120ml,瓶,15.8,大眼睛,1.0,39,2026-10-11,C
6406,大眼睛儿童维他营养霜 35g,35克/瓶,盒,20.1,大眼睛,1.0,26,2027-06-04,H
6407,碧螺春,250克,合,102.8,金新,1.0,34,2027-05-26,G
6408,传奇贵酒盛世典藏,500ml*2 全国统一零售价：368元,盒,159.0,传奇贵酒盛世典藏,1.0,41,2026-12-30,H
6409,500g特醇槐花蜜500g,500g,瓶,11.3,花都,1.0,25,2027-08-06,A
6410,5个蛋5个蛋,5个蛋,袋,1.2,国光,1.0,24,2026-10-28,D
6411,木制铲子(正品),28*5.5*1.5,个,2.1,三星,1.0,32,2027-01-27,C
6412,大眼睛儿童深层滋润霜 净含量35g 新旧包装随机发,35g,盒,17.5,大眼睛,1.0,25,2027-01-10,C
6413,500g迎福龙口粉丝,500G/袋,袋,12.5,迎福,1.0,35,2027-03-18,E
6414,工商收据,A302,本,2.0,国增,1.0,28,2027-03-12,B
6415,嗨啾香口软糖(草莓)57克,12粒装,条,4.9,嗨啾,1.0,20,2027-06-09,F
6416,原味香瓜子,130g/包,袋,10.4,姚生记,1.0,20,2027-05-05,G
6417,湘阁酱鸭翅,85g,包,4.5,湘阁,1.0,31,2027-01-04,F
6418,三角牌CFXB-15直身锅,CFXB-15,个,96.0,三角牌,1.0,39,2027-01-02,G
6419,三角牌CFXB-Z20直身锅,CFXB-Z20,只,79.0,三角牌,1.0,46,2026-12-20,H
6420,500G塑料碗装原味米酒,500G,碗,4.9,孝感一品食品,1.0,46,2027-06-26,C
6421,纤柳50g一级龙井,50g,筒,20.9,纤柳,0.8,45,2027-07-29,G
6422,孝感神辉麻糖王350g,250克,盒,15.0,楚源,1.0,24,2026-09-02,B
6423,孝感神辉麻糖300g,250克,盒,16.5,楚源,1.0,20,2026-11-02,G
6424,乡吧佬鸡翅,0,只,56.0,乡吧佬,1.0,39,2027-05-06,A
6425,227g无糖袋松,227g/袋,袋,25.6,寿之源,1.0,23,2026-11-18,E
6426,小夜灯系列,1W,个,9.9,马洲,1.0,32,2027-08-01,C
6427,小夜灯系列,1W,个,7.9,马洲,1.0,30,2027-01-27,H
6428,餐具 金景防滑密胺饭勺,个,把,4.0,金景,1.0,37,2027-04-08,A
6429,福泰隆 小青 除菌祛痘靓肤洁面乳 120g,120g,支,33.6,小青,0.9,36,2027-04-18,C
6430,100%橙汁,1L,盒,14.5,都乐,1.0,38,2027-03-08,F
6431,50g袋装鸡松,50g/袋,袋,13.1,寿之源,1.0,37,2027-02-25,A
6432,樟脑丸,25克,包,15.8,华佳,1.0,39,2027-09-14,H
6433,白带丸,6克*6袋,盒,6.0,孔孟,1.0,47,2026-11-28,F
6434,500g盒装优级香肠（直型5根100g/袋）,100g/袋*5,袋,9.7,寿之源,1.0,30,2026-10-24,B
6435,160g鸡肉松,160g/袋,听,19.9,寿之源,1.0,22,2027-01-28,H
6436,227g精品香肠,227g/袋,袋,13.1,寿之源,1.0,21,2026-09-14,F
6437,500g手工香肠（U型）,500g/袋,袋,49.0,寿之源,1.0,33,2026-09-20,F
6438,108g袋装肉枣,108g/袋,袋,15.0,寿之源,1.0,28,2027-07-12,E
6439,228g袋装优级香肠,228g/袋,袋,26.0,寿之源,0.8,40,2027-02-07,H
6440,豆浆维他,400g,包,8.3,维恩,1.0,41,2026-09-28,D
6441,400g袋装优级香肠（U型）,400g/袋,袋,42.0,寿之源,1.0,39,2026-09-10,D
6442,香酥片,60g/袋/听,听,24.5,如皋牌、寿之源,1.0,46,2027-04-04,E
6443,优级袋装香肠,400g/袋,袋,27.7,寿之源,1.0,43,2027-09-20,C
6444,乐源香橙多 复合果汁饮料（2.0L）,方形瓶,瓶,6.2,乐源,1.0,50,2027-08-13,H
6445,橙汁,1L,瓶,13.5,都乐,1.0,36,2027-07-28,E
6446,227g原味肉松,227g/袋,袋,37.0,寿之源,1.0,28,2027-01-26,E
6447,安立格果蔬箩0505L,27*9.5,个,2.0,安立格,1.0,20,2027-02-01,D
6448,258g袋装香肚,258g袋,袋,15.9,寿之源,1.0,48,2026-09-05,F
6449,散装香肚,散称,只,16.7,如皋牌、寿之源,1.0,46,2027-04-01,H
6450,100%橙汁,1.80l/1.80l,盒,25.5,都乐,1.0,21,2027-02-02,H
6451,160g高钙听松,160g/听,袋,29.3,寿之源,1.0,42,2027-02-17,H
6452,胜基开卫野山楂果肉饮料,280g,瓶,3.5,胜基,1.0,31,2026-09-22,D
6453,都乐橙汁,250毫升,瓶,4.6,都乐,0.9,41,2027-04-21,G
6454,五花香肉（椒盐）,108g/袋,袋,64.0,如皋牌、寿之源,1.0,25,2027-01-17,B
6455,金装A选较大婴儿配方奶粉2(电视购物专供）,800克,罐,235.0,澳优,1.0,40,2027-08-28,E
6456,400g精品香肠,400g/袋,袋,37.0,寿之源,1.0,30,2027-09-26,C
6457,50g香酥袋松,50g/袋,袋,9.9,寿之源,0.9,31,2027-04-05,B
6458,50g原味肉松,50g/袋,袋,11.8,寿之源,1.0,35,2027-07-29,D
6459,胜基开卫野山楂果汁饮料,1kg,瓶,8.0,胜基,1.0,34,2026-09-29,D
6460,香酥肉松礼盒,160g/听*2,盒,85.0,寿之源,1.0,24,2027-08-02,E
6461,长寿腊鸡腿,348g/袋,袋,18.2,如皋牌、寿之源,0.9,35,2027-01-29,G
6462,长寿八宝大礼包,随机组合,份,108.0,寿之源,1.0,50,2027-01-19,B
6463,80华哥冰糖银耳饮料类,700ml,盒,56.2,华哥,1.0,49,2027-09-11,H
6464,春生堂牌秘制酒,30度500ML1*12,瓶,8.4,春生堂,1.0,20,2027-03-19,A
6465,祥橱100g椒盐粉（塑料瓶）,100g/瓶,袋,8.5,祥橱,1.0,34,2027-06-24,E
6466,复方氨酚烷胺片,12片/盒,盒,10.0,感康,0.8,39,2027-01-29,B
6467,祥橱30g花椒粉,30g/包,袋,3.6,祥橱,1.0,43,2027-08-23,G
6468,祥橱30g卤料大王,30g/包,袋,3.8,祥橱,1.0,32,2027-07-17,F
6469,祥橱30g胡椒粉,30g/包,袋,4.9,祥橱,1.0,39,2027-03-21,E
6470,祥橱60g五香粉（塑料瓶）,60g/瓶,袋,7.7,祥橱,0.9,22,2027-09-18,A
6471,五江牌保温瓶,PF8－282,个,27.9,五江,1.0,25,2027-03-13,E
6472,双黄连口服液,10ml*10支,盒,6.0,威瑞斯,1.0,24,2027-06-11,F
6473,100g银丰 YFB咸趣,40/条,包,2.1,银丰,1.0,30,2026-12-22,H
6474,110G大班指香辣牛肉干,110G,带,17.0,大班指,0.8,50,2027-05-15,E
6475,黄芩中药高级牙膏留兰香型110克,110克,支,5.8,黄芩,0.8,46,2026-11-17,C
6476,三味50g沙爹味牛肉片,50g,包,5.4,三味,1.0,27,2027-09-02,E
6477,蛇胆川贝液,10ml*6支,盒,4.0,鑫瑞,1.0,43,2026-12-10,C
6478,三磷酸腺苷二钠片,20mg*24片,盒,2.0,ATP,1.0,33,2027-06-28,G
6479,蒙牛风味酸牛奶原味,100g×8杯,杯,12.8,蒙牛,1.0,39,2026-12-01,E
6480,康晶健儿优加玉米粉,400g,袋,13.5,康晶,1.0,37,2026-11-28,H
6481,绿盛牛肉粒（混合）,128克,包,39.5,绿盛,1.0,39,2027-01-10,A
6482,复方百部止咳颗粒,10g*10袋,盒,3.0,苗泰,1.0,39,2027-01-31,C
6483,川岛早茶酥饼（蛋奶）,140G 1*24袋,袋,3.5,川岛,0.8,25,2027-01-15,G
6484,脑心舒口服液,10ml*10支,盒,7.0,通化金马,0.8,23,2026-11-07,F
6485,125g华辉碧螺春,125g,罐,19.0,华辉,1.0,34,2027-03-25,F
6486,秘制腐乳（孜然味）,200克*12瓶,瓶,12.77,友泉,1.0,36,2027-06-14,G
6487,75ml春花牌回春神酒露酒,155ml,杯,4.5,春花牌,1.0,36,2026-09-25,E
6488,味好香猫耳朵-,-,袋,11.4,汉品坊,0.8,38,2027-07-27,D
6489,鸿兴源烧烤料45g,45g,袋,3.9,鸿兴源,1.0,43,2026-10-19,F
6490,活心丸,20mg*30粒,盒,15.0,白云山,1.0,33,2027-08-14,C
6491,乐百氏纯牛奶,4X250ML,板,37.4,乐百氏,1.0,47,2027-02-19,B
6492,固肠止泻丸,30克/瓶/盒,瓶,14.0,泾渭,1.0,26,2027-08-07,D
6493,潇然女士时尚内裤均码,-,包,16.0,潇然,1.0,50,2026-11-25,A
6494,美肌娜均行润泽保湿洗面奶,140,支,109.0,无,1.0,29,2027-04-12,F
6495,全智能高效电脑考勤机,190*110*240mm,台,499.0,comix齐心,1.0,24,2027-03-30,E
6496,晨光自动铅笔0.7,0.7 M-1001,支,5.0,MG,1.0,23,2027-08-22,E
6497,安之伴2721休闲睡衣,2721;休闲;睡衣,件,139.0,安之伴,1.0,45,2027-01-11,B
6498,爽露爽米酒（酒酿.醪糟）,400g,杯,4.9,爽露爽,1.0,25,2027-09-07,A
6499,富妮来新潮平脚裤,平脚裤,盒,38.0,LUNILAI/富妮来,1.0,39,2027-08-20,E
6500,德芙精巧装 牛奶巧克力和黑巧克力,240g,盒,80.3,德芙,1.0,27,2027-07-02,B
6501,活力蛋白质粉,-,盒,9.6,活力,1.0,40,2027-01-06,B
6502,亿宠儿女士生肖吉祥内裤,内裤;女士;生肖,9,5.9,亿宠儿,1.0,27,2027-02-27,F
6503,光明AB100健能风味发酵乳（蓝莓果粒）,100g,杯,4.5,光明,1.0,35,2027-07-03,D
6504,光明畅优风味发酵乳（原味）100克,100克,杯,4.0,光明,1.0,22,2026-12-17,A
6505,光明畅优黑加仑椰果果粒酸牛奶210g*杯八连杯优酪乳酸牛奶草莓原味100g 原味*8杯,100g×8,9,18.59,光明,1.0,22,2027-06-18,D
6506,福泰隆 畅优瓶装 草莓味,190克,瓶,4.9,光明,1.0,45,2026-11-17,G
6507,光明风味酸牛奶经济装(原味)100g,100g,杯,1.3,光明,1.0,38,2027-04-25,E
6508,光明特浓风味酸牛奶(原味),100g,杯,2.1,光明,1.0,47,2026-09-27,E
6509,光明特浓风味酸牛奶(草莓味),100g,杯,2.3,光明,1.0,49,2026-11-14,D
6510,香醋,1×12,瓶,5.9,双鱼牌,1.0,30,2027-03-16,H
6511,翠沁斋华府礼盒月饼,礼盒,盒,0.1,翠沁斋,1.0,20,2026-09-07,H
6512,翠沁斋情颂锦秋礼盒月饼,礼盒,盒,0.1,翠沁斋,1.0,32,2027-09-28,C
6513,500ml达利园草莓味优先乳,瓶,瓶,3.8,福建省达利食品集团有限公司,0.8,37,2027-01-15,B
6514,500ml香草味双优先,瓶,瓶,4.0,福建省达利食品集团有限公司,1.0,30,2027-04-04,G
6515,龙井茶,特级,罐,402.0,乾龙,1.0,48,2027-03-28,G
6516,旺仔牛奶家庭装125ml*24,125ml*24,6,42.3,旺仔,1.0,40,2027-05-18,E
6517,营养八宝粥,370g,罐,4.4,梅林,1.0,33,2026-10-19,F
6518,黑人牙膏-140g水清新,140g/140g,支,13.0,黑人,1.0,23,2027-08-01,A
6519,黑人超白牙膏(特惠装)（140g+50g=190g）,支,20,14.5,黑人,1.0,25,2027-04-30,D
6520,黑人牙膏双重薄荷牙膏120g+55g清新口气持久保持,支,20,8.8,黑人,1.0,39,2027-08-25,C
6521,银耳,65g,袋,12.2,丝宝宝,1.0,24,2026-11-06,E
6522,枸杞,100g,袋,14.0,丝宝宝,1.0,48,2026-12-16,G
6523,滩枣,738g,袋,23.3,丝宝宝,1.0,46,2027-08-25,C
6524,嗨啾香口软糖(水蜜桃味)57克,57克,支,4.8,森永,1.0,47,2026-11-19,E
6525,贴身侍卫男孩平脚裤,平脚裤;男孩;贴身,7,26.0,贴身侍卫,0.9,21,2026-12-25,D
6526,未来有约男士内裤,内裤;男士;男士内裤,盒,19.9,W L YOU YUE/未来有约,1.0,34,2027-03-23,B
6527,未来有约男士平脚裤,平脚裤;男士,盒,34.0,W L YOU YUE/未来有约,1.0,26,2027-06-27,F
6528,三合一核桃粉,1×600克,袋,19.8,利嘉,1.0,29,2027-01-12,D
6529,红豆相思鸟男袜3双,-,16,49.8,红豆,1.0,22,2027-04-21,F
6530,相思鸟男袜,-,16,49.8,红豆,0.9,36,2026-09-19,H
6531,红豆派队男袜,-,16,49.8,红豆,1.0,43,2027-09-03,H
6532,芪元益气补血口服液,10ml×10支/盒,盒,32.0,古方,1.0,43,2026-11-14,H
6533,多味香肠（麻辣味）,250克/袋,袋,4.8,萬隆,1.0,29,2027-06-26,A
6534,香大头,300克,袋,4.5,强哥,1.0,30,2026-11-13,F
6535,光明健能风味发酵乳（原味）,580克,瓶,11.8,光明,1.0,49,2026-10-17,F
6536,利乐包优＋纯牛奶,250ml*16,箱,65.6,光明,1.0,20,2027-08-21,D
6537,光明风味发酵乳（低脂无蔗糖）,980g,盒,15.3,光明,0.9,36,2027-02-05,A
6538,光明AB100健能风味发酵乳（黄桃果粒）,100g,杯,4.5,光明,1.0,38,2027-02-25,F
6539,味聚特特级原味榨菜,60g,袋,1.0,味聚特,0.9,48,2027-07-07,B
6540,【体验店】味聚特特级口口脆榨菜60g,60g,袋,1.8,味聚特,1.0,31,2026-12-03,C
6541,雕牌高级洗衣皂102g*6,102g*6,组,11.8,雕牌,1.0,29,2027-05-03,C
6542,海生源男仕活力润肤沐浴露,沐浴露;男,瓶,106.0,无,1.0,29,2027-02-03,G
6543,雕牌超效加酶无磷洗衣粉,560克,4,5.2,雕牌,0.9,50,2026-09-22,C
6544,126g汰渍全效360三重功效洗衣皂肥皂4块装,126G,块,9.5,汰渍,0.9,26,2026-11-30,G
6545,WHISPER JADE MESH D+N(5SX3+5S) B3G1,1套,包,7.9,护舒宝,1.0,28,2027-01-01,F
6546,衡记新品老白干,1*6,瓶,78.1,衡记老白干,0.9,44,2027-08-14,E
6547,衡记大银标老白干,1*12,瓶,10.0,衡记老白干,0.7,40,2027-04-19,F
6548,衡记红盒老白干,1*6,11,7.9,衡记老白干,0.8,46,2027-08-22,F
6549,钙尔奇超劲白牙膏,175g,20,7.9,钙尔奇,1.0,47,2027-08-31,B
6550,舒丽莎活能素焕肤水晶露,水晶;素,瓶,280.5,SULISA/舒丽莎,1.0,21,2027-07-30,A
6551,赤霞珠干红葡萄酒,750ml,瓶,75.1,金色时代庄园,1.0,38,2027-04-21,H
6552,2266套庄牙签筒,2266,个,3.9,美好家居,1.0,41,2027-04-17,D
6553,糖水山楂罐头,256g,11,4.3,欢乐家,1.0,30,2027-04-16,F
6554,72克杯装哈密瓜味香约奶茶,纸杯装,34,3.0,大好大食品  香约,1.0,36,2027-01-04,E
6555,浪莎薄型学生男袜,学生;男袜,双,7.8,浪莎,1.0,27,2027-09-17,B
6556,国奥行政男袜,男袜,双,799.0,国奥,1.0,42,2027-09-10,C
6557,国奥运动女袜,女袜,双,3.8,国奥,1.0,40,2027-08-31,D
6558,桂味杨梅,35g*20包*15中包/箱,包,1.0,天凤,1.0,41,2026-11-15,D
6559,金丝燕窝,70g*8瓶,6,1.0,六康,1.0,36,2027-04-22,H
6560,威龙干红珍品,750ml,瓶,29.9,威龙,1.0,32,2026-11-29,E
6561,飘柔丝滑轻盈护发素200ml,200ML,11,7.5,飘柔,1.0,26,2027-01-28,H
6562,帮宝适 超薄干爽系列大包装加大号,42片+4片/包,包,85.8,帮宝适,1.0,28,2027-02-05,D
6563,塔牌三年国酒,500ml*12,瓶,8.7,塔牌,1.0,47,2027-09-11,G
6564,保灵牌孕妇钙咀嚼片,1.7g*30片,盒,28.0,保灵,1.0,46,2026-10-26,F
6565,雷达电热蚊香片（无香）,100毫克×66片,盒,21.6,雷达,0.9,47,2027-08-16,G
6566,庄臣碧丽珠皮革护理剂330ml,330ml,瓶,34.2,庄臣,1.0,44,2026-12-22,A
6567,威猛先生洁厕液（柑橘清香）900克,900g,瓶,10.0,威猛先生,1.0,26,2027-04-28,B
6568,古越龙山陈年五年绍兴加饭酒,500ml*6瓶,盒,75.0,古越龙山,1.0,47,2026-11-11,D
6569,52度杏花村御贡酒,475ml,11,64.44,杏花村,1.0,23,2027-04-07,D
6570,德芙巧克力 恋语榛子酱夹心巧克力盒装150g 粉玫瑰情人节送女友生日礼物,150g/150g,盒,73.3,德芙,1.0,24,2027-02-20,G
6571,李子园VD钙乳酸饮料,类似圆柱形瓶，PE瓶，采用铝膜封口，净含,瓶,1.0,李子园,1.0,35,2026-12-29,H
6572,光阳熟咸蛋一枚装（55g）,60枚*1箱,1,2.5,光阳,1.0,29,2027-02-06,D
6573,光阳皮蛋8枚塑盒装（440g）,8枚*24盒,9,16.8,光阳,1.0,29,2027-08-04,F
6574,贝贝熊洗涤灵（洗洁精）绿茶香型2KG,2Kg,11,20.0,贝贝熊,1.0,21,2026-10-08,A
6575,洁厕灵,50gX2,9,5.9,贝贝熊,1.0,27,2026-10-22,D
6576,恒康开心果300g,300g,罐,61.2,恒康,1.0,45,2027-04-27,H
6577,150g鲜Q可吸果冻（冰淇淋、菠萝味）,150g,4,2.42,蜡笔小新,1.0,39,2027-05-29,D
6578,115克奥可斯,115克,袋,2.13,格尔,1.0,42,2026-12-22,F
6579,富锦 实在香粟子味草饼 150g/包,150g/袋,3,5.9,富锦,1.0,39,2027-02-18,C
6580,富锦实在香草饼（绿豆口味）150g,150g/袋,包,6.5,富锦,1.0,38,2027-04-09,E
6581,陈克明长寿挂面500g,500g,袋,5.0,陈克明,1.0,33,2026-09-13,F
6582,玫瑰乳腐,500g*20,11,8.2,鼎丰,1.0,26,2027-03-30,A
6583,单冷型蒸发式冷风扇（冷风扇）,FK,台,579.0,先锋,1.0,29,2027-03-10,A
6584,荷氏绿茶口味薄荷糖,34g/条,20,2.5,荷氏,1.0,40,2027-07-26,D
6585,荷氏特强薄荷糖,34g/条,20,2.0,荷氏,1.0,34,2027-08-25,G
6586,荷氏柠檬香蜜薄荷糖,34g/条,20,2.0,荷氏,1.0,37,2027-04-22,F
6587,亮净厨房去重油剂1L(渗透清洁配方),1L/瓶,瓶,24.8,亮净,1.0,20,2026-11-16,C
6588,东方天鹰40支精梳阳光特暖半高领,40;40支;支;精;阳光,套,39.8,东方天鹰,1.0,31,2026-10-28,C
6589,顶鹿2047时尚内裤,2047;内裤;时尚;顶,盒,30.0,时尚,1.0,22,2027-08-08,D
6590,花心益达绿韵方巾,180抽,包,4.5,花心,1.0,50,2027-01-12,G
6591,长城精酿橡木桶,750ML/瓶,11,78.0,中国,1.0,43,2027-06-08,H
6592,长城陈酿精品干红,750ML,11,98.0,长城,1.0,41,2027-05-26,B
6593,利群（阳光小包）,20支/盒,包,438.0,利群,1.0,30,2027-01-22,G
6594,白沙(紫和),84mm 硬/条,条,200.0,白沙,1.0,34,2027-02-26,F
6595,^七匹狼(豪迈),条盒硬盒,包,10.0,七匹狼,1.0,29,2027-03-09,E
6596,核桃花生奶,-,箱,52.0,梁丰,1.0,49,2027-07-28,H
6597,蒙特莎鲜奶杏仁,0,箱,64.0,梁丰,1.0,45,2027-09-24,H
6598,梁丰核桃花生奶(常温~6个月~三角型利乐包~核桃花生~含水)12779_200毫升*16,0,箱,33.6,梁丰,1.0,39,2026-11-30,A
6599,46度经典贵宾双沟,500ml,瓶,138.0,双沟,1.0,24,2027-02-19,A
6600,张裕赤霞珠干红干红葡萄酒,650ml,盒,98.0,张裕,1.0,40,2027-08-12,E
6601,三精牌葡萄糖酸锌口服液,10ml*12支,盒,19.0,三精,1.0,42,2027-02-27,E
6602,52度泸州老酒坊平安大礼,500ml*2,盒,98.0,泸州老酒坊,1.0,29,2027-07-22,F
6603,泸州老窖六年窖头曲酒淡雅52度  500ml,500ml/盒,瓶,89.0,瀘州老窖,1.0,22,2026-09-27,D
6604,52度泸州酒善圆,480ml  42元,瓶,27.0,泸州酒,1.0,33,2027-04-18,D
6605,夏士莲洗发水/露黑亮焗油洗焗 二合一 750ml 修复 润发,750ml/瓶,瓶,39.2,夏士莲,1.0,29,2026-12-19,D
6606,五味和月圆人和礼盒,圆;礼盒,盒,58.0,五味和,1.0,38,2026-09-23,C
6607,亲亲银耳莲子八宝粥,-,箱,47.5,亲亲,1.0,49,2026-12-24,G
6608,七喜柠檬味汽水（2.5L),2.5升/瓶,瓶,6.9,七喜,0.9,45,2027-08-31,D
6609,1000g散装汤圆,10×1000,袋,14.5,科迪汤圆,1.0,22,2027-04-13,G
6610,威龙94赤霞珠干红,750,瓶,89.9,威龙,1.0,23,2027-04-04,A
6611,威龙喜庆干红750ml/瓶,瓶,瓶,56.4,威龙,0.9,33,2027-02-23,G
6612,王守义麻辣炸鸡料45g   （大福源超市直供）,45克,4,3.52,王守义十三香,1.0,49,2027-07-03,D
6613,900克甘草瓜子,20包/箱,袋,52.5,百联,1.0,36,2026-11-06,B
6614,红豆7745文胸,7745;文胸,个,29.9,Hodo/红豆,1.0,40,2027-02-12,F
6615,闽星金针菇罐头,170g,瓶,4.9,闽星,1.0,36,2027-08-17,B
6616,39%vol汤沟优曲酒,500mL,瓶,35.0,汤沟,0.9,48,2027-01-03,E
6617,39汤沟精品特曲酒,500ml,瓶,32.0,汤沟,1.0,47,2027-01-16,G
6618,抗病毒口服液,每支装10毫升,瓶,8.0,安药,1.0,22,2027-04-26,E
6619,全无敌无香电热蚊香液45ml*2送加热器,45ml*2,盒,19.8,全无敌,0.9,40,2027-01-21,B
6620,陈村浓汤牛肉味河粉,108g,桶,2.5,陈村,1.0,21,2026-11-11,E
6621,陈村粉麻油鸡汤味,108g,桶,3.5,陈村,1.0,43,2027-08-03,A
6622,陈村米线四连包酸辣味480g,108g,4,8.5,陈村,1.0,48,2026-11-12,A
6623,蒸滋味过桥米线酸辣味,115g,3,7.6,陈村,1.0,26,2027-05-09,B
6624,天堂雨衣T071,230T春亚纺,套,36.6,天堂伞,1.0,48,2027-03-25,E
6625,调和油,1.5L,桶,23.8,盛洲,1.0,31,2027-05-20,A
6626,鲜上鲜特级酱油,450ml,瓶,12.9,老恒和,1.0,42,2027-03-07,D
6627,徐福记熊博士橡皮糖高酸果味60g,60克,袋,3.5,徐福记,1.0,50,2027-05-26,B
6628,M&M’s花生牛奶巧克力豆,40g,包,4.5,M&M’s,1.0,23,2026-11-06,A
6629,好帮手不粘煎盘,NJ281A0,只,79.0,苏泊尔,1.0,35,2027-09-20,C
6630,李子园甜牛奶乳饮料,类似圆柱形，包装瓶材料采用聚乙烯塑料，瓶,瓶,5.0,李子园,1.0,30,2026-11-12,A
6631,名涛水晶清香剂(玫瑰),90g,11,6.0,名涛,1.0,36,2027-05-02,E
6632,名涛水晶清新剂(茉莉),90g,11,6.0,名涛,1.0,25,2027-09-26,E
6633,妙洁 魔吸型对折式 拖把（送 替换装）,1Pcs/个,把,67.5,妙洁,0.8,22,2026-09-28,G
6634,洁云加韧卫生纸,单层；210mm*165mm,包,3.6,洁云,1.0,31,2026-11-03,H
6635,洁云加韧300张压花卫生纸-单包,210mm*170mm*1层 300张/,包,6.0,洁云,1.0,50,2027-06-12,G
6636,洁云柔韧110节无芯卷筒卫生纸-12卷装,140mm*114mm*3层 110节/,包,13.5,洁云,1.0,20,2027-07-14,G
6637,洁云无芯卷纸 120节/卷*4卷 3重保障,160mm*114mm*3层 120节/,3,7.5,洁云,1.0,42,2027-06-17,B
6638,洁云加韧180克卷筒卫生纸-10卷装,105mm*114mm*3层 180克/,提,39.6,洁云,0.9,20,2026-11-02,E
6639,洁云柔韧160小卷芯卷筒卫生纸-10卷装（中包）,160*10卷,包,28.9,洁云,1.0,27,2026-09-09,G
6640,洁云漫步200抽塑包面纸单包装,200抽,包,4.0,洁云,1.0,31,2026-09-13,A
6641,洁云原茶200抽塑包面纸单包装(中幅),200抽,包,5.06,洁云,1.0,29,2026-09-13,H
6642,400g金字金华香肠,200x285mm真空包装加彩印外袋,袋,46.8,金字,1.0,30,2027-06-06,B
6643,2.25kg火腿,2.25kg,盒,300.8,金字,1.0,35,2027-02-16,A
6644,B型小妇人提壶(配筛),14cm/个,个,54.5,振能,1.0,37,2027-01-31,D
6645,B型小妇人提壶(配筛),18cm,个,60.0,振能,1.0,32,2027-07-15,D
6646,康师傅香辣牛肉干拌面,盒装,桶,5.0,康师傅,0.8,40,2027-03-29,G
6647,福泰隆 翔可梅菜笋丝80g,80g,袋,2.0,翔可,1.0,43,2027-05-15,H
6648,吃不厌榨菜心,400克*30包,袋,3.4,吃不厌,1.0,29,2027-02-09,B
6649,大蒜头,454克＊20包,袋,5.7,云楼,1.0,35,2027-02-19,C
6650,爽口菜心,454克＊20包,袋,3.3,云楼,0.8,23,2026-10-07,A
6651,四海阿香萝卜,454克＊20包,包,3.2,四海,1.0,49,2026-12-29,H
